id_country,pollution,region_name,year
KEN,8.3,Mandera North,congo_2019
KEN,8.3,Lafey,congo_2019
SOM,8.8,Beled Xaawo,congo_2019
SOM,8.4,Luuk,congo_2019
CMR,34.0,Océan,congo_2019
CMR,34.5,Océan,congo_2019
CMR,36.2,Nyong et So'o,congo_2019
CMR,38.3,Dja et Lobo,congo_2019
CMR,39.8,Dja et Lobo,congo_2019
CMR,40.1,Haut Nyong,congo_2019
CMR,40.4,Haut Nyong,congo_2019
CMR,39.7,Haut Nyong,congo_2019
CMR,39.4,Haut Nyong,congo_2019
CMR,38.4,Boumba et Ngoko,congo_2019
CMR,38.2,Boumba et Ngoko,congo_2019
CAF,37.2,Nola,congo_2019
CAF,38.2,Nola,congo_2019
COG,37.5,Dongou,congo_2019
COG,35.1,Dongou,congo_2019
COG,38.7,Dongou,congo_2019
COG,39.0,Dongou,congo_2019
COD,39.2,Libenge,congo_2019
COD,40.8,Gemena,congo_2019
COD,42.0,Gemena,congo_2019
COD,42.4,Gemena,congo_2019
COD,42.9,Businga,congo_2019
COD,38.9,Businga,congo_2019
COD,37.5,Businga,congo_2019
COD,35.8,Yakoma,congo_2019
COD,33.6,Aketi,congo_2019
COD,33.1,Aketi,congo_2019
COD,33.2,Aketi,congo_2019
COD,32.1,Aketi,congo_2019
COD,31.2,Buta,congo_2019
COD,31.8,Buta,congo_2019
COD,30.4,Bambesa,congo_2019
COD,29.1,Bambesa,congo_2019
COD,27.6,Poko,congo_2019
COD,28.2,Poko,congo_2019
COD,27.0,Rungu,congo_2019
COD,27.3,Niangara,congo_2019
COD,24.6,Dungu,congo_2019
COD,23.5,Watsa,congo_2019
COD,22.2,Faradje,congo_2019
COD,20.6,Faradje,congo_2019
COD,18.9,Aru,congo_2019
UGA,19.5,Aringa,congo_2019
UGA,18.2,East Moyo,congo_2019
UGA,16.8,Kilak,congo_2019
UGA,14.2,Chua,congo_2019
UGA,13.4,Chua,congo_2019
UGA,11.2,Jie,congo_2019
UGA,11.1,Dodoth,congo_2019
KEN,10.6,Loima,congo_2019
KEN,10.7,Loima,congo_2019
KEN,10.2,Turkana Central,congo_2019
KEN,10.2,Laisamis,congo_2019
KEN,10.4,North Horr,congo_2019
KEN,10.1,North Horr,congo_2019
KEN,10.9,North Horr,congo_2019
KEN,10.9,North Horr,congo_2019
KEN,9.8,Moyale,congo_2019
KEN,9.2,Moyale,congo_2019
KEN,8.5,Wajir North,congo_2019
KEN,7.9,Mandera West,congo_2019
KEN,7.5,Mandera North,congo_2019
KEN,7.6,Lafey,congo_2019
SOM,8.3,Beled Xaawo,congo_2019
SOM,8.4,Garbahaaray,congo_2019
CMR,32.1,Océan,congo_2019
CMR,34.0,Vallée du Ntem,congo_2019
CMR,35.4,Mvila,congo_2019
CMR,38.0,Mvila,congo_2019
CMR,38.4,Dja et Lobo,congo_2019
CMR,38.7,Dja et Lobo,congo_2019
CMR,40.6,Dja et Lobo,congo_2019
CMR,38.4,Haut Nyong,congo_2019
CMR,38.2,Haut Nyong,congo_2019
CMR,37.5,Boumba et Ngoko,congo_2019
CMR,38.0,Boumba et Ngoko,congo_2019
CMR,37.4,Boumba et Ngoko,congo_2019
CAF,39.6,Nola,congo_2019
COG,39.0,Dongou,congo_2019
COG,39.1,Dongou,congo_2019
COG,38.6,Dongou,congo_2019
COG,38.5,Dongou,congo_2019
COD,39.5,Kungu,congo_2019
COD,39.1,Kungu,congo_2019
COD,42.3,Budjala,congo_2019
COD,43.1,Budjala,congo_2019
COD,40.6,Budjala,congo_2019
COD,40.5,Lisala,congo_2019
COD,38.2,Bumba,congo_2019
COD,36.9,Bumba,congo_2019
COD,35.0,Bumba,congo_2019
COD,34.1,Aketi,congo_2019
COD,35.5,Aketi,congo_2019
COD,34.3,Aketi,congo_2019
COD,33.2,Buta,congo_2019
COD,30.9,Buta,congo_2019
COD,30.8,Buta,congo_2019
COD,31.0,Poko,congo_2019
COD,30.9,Poko,congo_2019
COD,29.4,Rungu,congo_2019
COD,28.5,Rungu,congo_2019
COD,26.4,Rungu,congo_2019
COD,25.3,Watsa,congo_2019
COD,24.3,Watsa,congo_2019
COD,22.4,Watsa,congo_2019
COD,22.1,Aru,congo_2019
COD,18.9,Aru,congo_2019
UGA,20.9,Madi-Okollo,congo_2019
UGA,17.9,Nwoya,congo_2019
UGA,17.3,Omoro,congo_2019
UGA,15.3,Aruu,congo_2019
UGA,13.9,Agago,congo_2019
UGA,12.2,Labwor,congo_2019
UGA,11.2,Bokora,congo_2019
UGA,10.7,Matheniko,congo_2019
KEN,10.3,Loima,congo_2019
KEN,9.9,Turkana South,congo_2019
KEN,9.9,Turkana Central,congo_2019
KEN,10.0,Laisamis,congo_2019
KEN,10.1,Laisamis,congo_2019
KEN,10.7,North Horr,congo_2019
KEN,11.2,North Horr,congo_2019
KEN,10.6,Moyale,congo_2019
KEN,9.3,Wajir North,congo_2019
KEN,8.3,Wajir North,congo_2019
KEN,7.8,Tarbaj,congo_2019
KEN,8.3,Mandera South,congo_2019
SOM,8.2,Ceel Waaq,congo_2019
SOM,8.2,Ceel Waaq,congo_2019
SOM,8.6,Baar-Dheere,congo_2019
CMR,28.3,Océan,congo_2019
CMR,31.9,Vallée du Ntem,congo_2019
CMR,33.3,Vallée du Ntem,congo_2019
GAB,35.6,Ntem,congo_2019
GAB,36.7,Haut-Ntem,congo_2019
CMR,37.7,Dja et Lobo,congo_2019
CMR,38.1,Dja et Lobo,congo_2019
CMR,39.1,Haut Nyong,congo_2019
CMR,37.7,Haut Nyong,congo_2019
CMR,37.3,Boumba et Ngoko,congo_2019
CMR,36.9,Boumba et Ngoko,congo_2019
CMR,38.5,Boumba et Ngoko,congo_2019
COG,38.4,Ouesso,congo_2019
COG,38.7,Epéna,congo_2019
COG,39.1,Epéna,congo_2019
COG,39.9,Dongou,congo_2019
COD,41.1,Kungu,congo_2019
COD,40.1,Kungu,congo_2019
COD,40.2,Budjala,congo_2019
COD,40.9,Budjala,congo_2019
COD,42.0,Lisala,congo_2019
COD,39.4,Lisala,congo_2019
COD,39.3,Lisala,congo_2019
COD,37.8,Lisala,congo_2019
COD,37.1,Bumba,congo_2019
COD,35.8,Bumba,congo_2019
COD,35.2,Bumba,congo_2019
COD,35.1,Aketi,congo_2019
COD,32.5,Aketi,congo_2019
COD,32.0,Basoko,congo_2019
COD,31.9,Banalia,congo_2019
COD,32.4,Buta,congo_2019
COD,31.2,Banalia,congo_2019
COD,29.8,Poko,congo_2019
COD,29.5,Rungu,congo_2019
COD,28.5,Wamba,congo_2019
COD,25.8,Wamba,congo_2019
COD,26.4,Mambasa,congo_2019
COD,25.1,Mambasa,congo_2019
COD,24.5,Watsa,congo_2019
COD,22.4,Djugu,congo_2019
COD,20.0,Mahagi,congo_2019
UGA,19.8,Padyere,congo_2019
UGA,18.9,Kibanda,congo_2019
UGA,16.8,Kibanda,congo_2019
UGA,15.3,Kole,congo_2019
UGA,13.5,Moroto,congo_2019
UGA,12.7,Kapelebyong,congo_2019
UGA,11.6,Bokora,congo_2019
UGA,10.7,Matheniko,congo_2019
KEN,10.3,Kacheliba,congo_2019
KEN,9.6,Turkana South,congo_2019
KEN,10.5,Turkana East,congo_2019
KEN,10.2,Samburu North,congo_2019
KEN,10.7,Laisamis,congo_2019
KEN,9.8,Laisamis,congo_2019
KEN,10.7,North Horr,congo_2019
KEN,9.9,North Horr,congo_2019
KEN,9.2,Eldas,congo_2019
KEN,8.3,Eldas,congo_2019
KEN,8.8,Tarbaj,congo_2019
KEN,7.8,Wajir East,congo_2019
SOM,8.3,Baar-Dheere,congo_2019
SOM,8.4,Baar-Dheere,congo_2019
SOM,8.1,Baar-Dheere,congo_2019
GNQ,22.9,Bata,congo_2019
GNQ,25.2,Niefang,congo_2019
GNQ,28.3,Añisok,congo_2019
GNQ,32.2,Bidjabidjan,congo_2019
GAB,33.7,Woleu,congo_2019
GAB,35.2,Haut-Ntem,congo_2019
GAB,37.3,Haut-Ntem,congo_2019
COG,36.5,Souanké,congo_2019
COG,37.5,Souanké,congo_2019
COG,35.3,Souanké,congo_2019
COG,36.7,Sembé,congo_2019
COG,35.3,Sembé,congo_2019
COG,37.9,Ouesso,congo_2019
COG,35.9,Ouesso,congo_2019
COG,38.8,Ouesso,congo_2019
COG,39.5,Epéna,congo_2019
COG,40.1,Epéna,congo_2019
COD,39.3,Bomongo,congo_2019
COD,40.0,Bomongo,congo_2019
COD,41.4,Makanza,congo_2019
COD,40.9,Bongandanga,congo_2019
COD,39.0,Bongandanga,congo_2019
COD,39.9,Bongandanga,congo_2019
COD,37.4,Bongandanga,congo_2019
COD,36.0,Bongandanga,congo_2019
COD,35.9,Bongandanga,congo_2019
COD,34.4,Yahuma,congo_2019
COD,35.6,Basoko,congo_2019
COD,34.6,Basoko,congo_2019
COD,33.1,Basoko,congo_2019
COD,34.6,Basoko,congo_2019
COD,33.1,Banalia,congo_2019
COD,32.6,Banalia,congo_2019
COD,32.2,Banalia,congo_2019
COD,30.8,Bafwasende,congo_2019
COD,30.3,Bafwasende,congo_2019
COD,28.5,Mambasa,congo_2019
COD,27.3,Mambasa,congo_2019
COD,26.7,Mambasa,congo_2019
COD,26.0,Mambasa,congo_2019
COD,25.2,Mambasa,congo_2019
COD,25.1,Djugu,congo_2019
COD,21.6,Djugu,congo_2019
UGA,18.9,Buruli,congo_2019
UGA,17.6,Maruzi,congo_2019
UGA,14.0,Kalaki,congo_2019
UGA,13.3,Amuria,congo_2019
UGA,12.8,Chekwii,congo_2019
UGA,10.9,Chekwii,congo_2019
KEN,9.8,Kapenguria,congo_2019
KEN,10.3,unknown 2,congo_2019
KEN,9.9,unknown 2,congo_2019
KEN,8.8,Samburu North,congo_2019
KEN,9.3,Samburu North,congo_2019
KEN,10.7,Laisamis,congo_2019
KEN,11.6,Laisamis,congo_2019
KEN,11.2,Isiolo North,congo_2019
KEN,10.4,Isiolo North,congo_2019
KEN,9.7,Wajir West,congo_2019
KEN,8.2,Wajir East,congo_2019
KEN,8.2,Wajir East,congo_2019
SOM,8.4,Baar-Dheere,congo_2019
SOM,8.2,Saakow,congo_2019
SOM,7.8,Saakow,congo_2019
GNQ,20.7,Cogo,congo_2019
GNQ,23.5,Acurenam,congo_2019
GNQ,27.0,Acurenam,congo_2019
GNQ,30.3,Nsork,congo_2019
GAB,33.8,Woleu,congo_2019
GAB,35.7,Woleu,congo_2019
GAB,36.9,Haut-Ntem,congo_2019
COG,35.8,Souanké,congo_2019
GAB,35.9,Zadié,congo_2019
GAB,35.6,Zadié,congo_2019
COG,35.2,Ouesso,congo_2019
COG,35.1,Ouesso,congo_2019
COG,35.9,Ouesso,congo_2019
COG,38.4,Ouesso,congo_2019
COG,38.7,Ouesso,congo_2019
COG,40.2,Epéna,congo_2019
COG,40.8,Impfondo,congo_2019
COD,38.7,Bomongo,congo_2019
COD,38.2,Makanza,congo_2019
COD,38.2,Bolomba,congo_2019
COD,38.6,Basankusu,congo_2019
COD,37.5,Basankusu,congo_2019
COD,34.8,Bongandanga,congo_2019
COD,35.4,Bongandanga,congo_2019
COD,35.0,Bongandanga,congo_2019
COD,32.9,Djolu,congo_2019
COD,34.8,Yahuma,congo_2019
COD,34.7,Yahuma,congo_2019
COD,33.7,Basoko,congo_2019
COD,34.9,Basoko,congo_2019
COD,34.4,Banalia,congo_2019
COD,33.5,Banalia,congo_2019
COD,33.9,Banalia,congo_2019
COD,33.9,Bafwasende,congo_2019
COD,31.8,Bafwasende,congo_2019
COD,30.3,Bafwasende,congo_2019
COD,29.0,Bafwasende,congo_2019
COD,29.0,Mambasa,congo_2019
COD,27.5,Mambasa,congo_2019
COD,26.6,Mambasa,congo_2019
COD,27.6,Irumu,congo_2019
COD,25.0,Irumu,congo_2019
UGA,22.7,Buhaguzi,congo_2019
UGA,19.7,Kiboga,congo_2019
UGA,17.8,Buruli,congo_2019
UGA,16.3,Bbaale,congo_2019
UGA,13.1,Pallisa,congo_2019
UGA,12.7,Budadiri,congo_2019
UGA,10.9,Kongasis,congo_2019
KEN,10.3,Pokot South,congo_2019
KEN,10.9,Tiaty,congo_2019
KEN,10.9,Turkana East,congo_2019
KEN,8.8,Samburu North,congo_2019
KEN,8.1,Samburu East,congo_2019
KEN,10.0,Samburu East,congo_2019
KEN,10.6,Isiolo North,congo_2019
KEN,11.6,Isiolo North,congo_2019
KEN,11.5,Isiolo North,congo_2019
KEN,9.1,Wajir West,congo_2019
KEN,8.1,Wajir South,congo_2019
KEN,7.8,Wajir South,congo_2019
SOM,8.0,Baar-Dheere,congo_2019
SOM,7.3,Afmadow,congo_2019
SOM,7.1,Afmadow,congo_2019
GAB,19.8,Noya,congo_2019
GAB,22.1,Noya,congo_2019
GAB,26.1,Komo,congo_2019
GAB,29.2,Okano,congo_2019
GAB,32.6,Okano,congo_2019
GAB,33.8,Ivindo,congo_2019
GAB,34.6,Ivindo,congo_2019
GAB,35.1,Ivindo,congo_2019
GAB,34.4,Zadié,congo_2019
GAB,35.2,Zadié,congo_2019
COG,35.4,Mbomo,congo_2019
COG,34.7,Ouesso,congo_2019
COG,37.6,Ouesso,congo_2019
COG,38.0,Ouesso,congo_2019
COG,39.4,Ouesso,congo_2019
COG,39.5,Epéna,congo_2019
COG,37.6,Impfondo,congo_2019
COD,37.4,Makanza,congo_2019
COD,35.0,Bolomba,congo_2019
COD,37.0,Bolomba,congo_2019
COD,35.3,Basankusu,congo_2019
COD,35.2,Basankusu,congo_2019
COD,36.3,Befale,congo_2019
COD,35.2,Befale,congo_2019
COD,32.4,Djolu,congo_2019
COD,32.7,Djolu,congo_2019
COD,32.8,Djolu,congo_2019
COD,33.0,Yahuma,congo_2019
COD,33.3,Isangi,congo_2019
COD,35.0,Isangi,congo_2019
COD,35.2,Isangi,congo_2019
COD,34.7,Kisangani,congo_2019
COD,33.8,Ubundu,congo_2019
COD,33.3,Bafwasende,congo_2019
COD,33.2,Bafwasende,congo_2019
COD,31.3,Bafwasende,congo_2019
COD,29.3,Bafwasende,congo_2019
COD,29.0,Mambasa,congo_2019
COD,28.2,Mambasa,congo_2019
COD,27.9,Mambasa,congo_2019
COD,29.6,Oicha,congo_2019
UGA,28.3,Burahya,congo_2019
UGA,25.8,Mwenge,congo_2019
UGA,24.3,Buyanja,congo_2019
UGA,20.0,Kiboga,congo_2019
UGA,18.9,Nakaseke,congo_2019
UGA,18.3,Bamunanika,congo_2019
UGA,15.7,Luuka,congo_2019
UGA,14.0,Busiki,congo_2019
UGA,13.4,Tororo,congo_2019
KEN,12.2,Kimilili,congo_2019
KEN,10.8,Soy,congo_2019
KEN,10.5,Baringo North,congo_2019
KEN,9.5,Tiaty,congo_2019
KEN,8.3,Laikipia North,congo_2019
KEN,8.1,Isiolo North,congo_2019
KEN,7.9,Samburu East,congo_2019
KEN,9.5,Isiolo South,congo_2019
KEN,11.3,Isiolo South,congo_2019
KEN,11.8,Lagdera,congo_2019
KEN,9.8,Wajir South,congo_2019
KEN,8.3,Wajir South,congo_2019
KEN,7.4,Wajir South,congo_2019
SOM,7.1,Afmadow,congo_2019
SOM,6.9,Afmadow,congo_2019
SOM,7.1,Afmadow,congo_2019
GAB,18.7,Komo-Mondah,congo_2019
GAB,21.1,Komo,congo_2019
GAB,24.7,Komo,congo_2019
GAB,28.4,Okano,congo_2019
GAB,31.2,Lopé,congo_2019
GAB,31.5,Mvoung,congo_2019
GAB,31.5,Mouloudnou,congo_2019
GAB,32.5,Ivindo,congo_2019
GAB,33.9,Ivindo,congo_2019
COG,34.0,Mbomo,congo_2019
COG,34.8,Mbomo,congo_2019
COG,36.5,Makoua,congo_2019
COG,37.4,Makoua,congo_2019
COG,39.0,Ouesso,congo_2019
COG,40.2,Ouesso,congo_2019
COG,39.1,Epéna,congo_2019
COG,38.0,Impfondo,congo_2019
COD,36.5,Bomongo,congo_2019
COD,35.3,Bolomba,congo_2019
COD,34.7,Bolomba,congo_2019
COD,34.8,Bolomba,congo_2019
COD,35.0,Bolomba,congo_2019
COD,33.9,Befale,congo_2019
COD,34.2,Befale,congo_2019
COD,33.4,Befale,congo_2019
COD,33.7,Djolu,congo_2019
COD,32.2,Djolu,congo_2019
COD,31.7,Yahuma,congo_2019
COD,32.2,Isangi,congo_2019
COD,33.4,Isangi,congo_2019
COD,33.5,Opala,congo_2019
COD,34.9,Ubundu,congo_2019
COD,32.9,Ubundu,congo_2019
COD,33.6,Ubundu,congo_2019
COD,31.8,Bafwasende,congo_2019
COD,31.8,Bafwasende,congo_2019
COD,29.8,Bafwasende,congo_2019
COD,29.5,Lubero,congo_2019
COD,29.9,Lubero,congo_2019
COD,30.6,Oicha,congo_2019
COD,30.7,Oicha,congo_2019
UGA,30.1,Busongora,congo_2019
UGA,26.4,Kibale,congo_2019
UGA,24.3,Buwekula,congo_2019
UGA,21.1,Gomba,congo_2019
UGA,21.2,Mawokota,congo_2019
UGA,18.0,Lake Victoria,congo_2019
UGA,14.2,Lake Victoria,congo_2019
KEN,14.9,Ugenya,congo_2019
KEN,13.6,Shinyalu,congo_2019
KEN,11.0,Emgwen,congo_2019
KEN,10.8,Baringo Central,congo_2019
KEN,9.6,Baringo South,congo_2019
KEN,8.2,Laikipia North,congo_2019
KEN,7.2,Laikipia North,congo_2019
KEN,7.5,Tigania East,congo_2019
KEN,8.0,Isiolo South,congo_2019
KEN,9.7,Balambala,congo_2019
KEN,10.6,Balambala,congo_2019
KEN,8.7,Daadab,congo_2019
KEN,7.7,Daadab,congo_2019
KEN,6.8,Daadab,congo_2019
SOM,6.6,Afmadow,congo_2019
SOM,6.9,Afmadow,congo_2019
SOM,6.7,Afmadow,congo_2019
GAB,17.7,Komo-Mondah,congo_2019
GAB,20.4,Komo,congo_2019
GAB,23.2,Abanga-Bigné,congo_2019
GAB,26.1,Abanga-Bigné,congo_2019
GAB,29.0,Lopé,congo_2019
GAB,30.6,Lopé,congo_2019
GAB,30.7,Mouloudnou,congo_2019
GAB,31.5,Mouloudnou,congo_2019
GAB,31.9,Sébé-Brikolo,congo_2019
COG,34.4,Kéllé,congo_2019
COG,35.0,Kéllé,congo_2019
COG,36.6,Owando,congo_2019
COG,38.5,Owando,congo_2019
COG,39.8,Owando,congo_2019
COG,40.4,Mossaka,congo_2019
COG,40.1,Epéna,congo_2019
COD,38.6,Bomongo,congo_2019
COD,35.5,Bikoro,congo_2019
COD,36.3,Ingende,congo_2019
COD,36.1,Ingende,congo_2019
COD,35.5,Ingende,congo_2019
COD,35.8,Bolomba,congo_2019
COD,34.6,Boende,congo_2019
COD,33.6,Boende,congo_2019
COD,33.5,Bokungu,congo_2019
COD,32.9,Bokungu,congo_2019
COD,31.3,Ikela,congo_2019
COD,31.8,Yahuma,congo_2019
COD,32.6,Isangi,congo_2019
COD,32.5,Opala,congo_2019
COD,35.3,Opala,congo_2019
COD,33.4,Ubundu,congo_2019
COD,33.5,Ubundu,congo_2019
COD,32.3,Lubutu,congo_2019
COD,32.9,Bafwasende,congo_2019
COD,32.7,Bafwasende,congo_2019
COD,30.0,Bafwasende,congo_2019
COD,30.2,Walikale,congo_2019
COD,30.4,Lubero,congo_2019
COD,29.2,Lubero,congo_2019
UGA,30.2,Bunyaruguru,congo_2019
UGA,25.3,Nyabushozi,congo_2019
UGA,23.9,Kabula,congo_2019
UGA,21.6,Bukoto,congo_2019
UGA,17.5,Lake Victoria,congo_2019
KEN,12.7,Bondo,congo_2019
KEN,12.3,Ainamoi,congo_2019
KEN,10.8,Molo,congo_2019
KEN,8.7,Ol Kalou,congo_2019
KEN,8.2,Kieni,congo_2019
KEN,6.9,Mathira,congo_2019
KEN,7.2,Maara,congo_2019
KEN,6.4,Mwingi North,congo_2019
KEN,7.6,Bura,congo_2019
KEN,9.5,Bura,congo_2019
KEN,8.9,Balambala,congo_2019
KEN,7.7,Fafi,congo_2019
KEN,6.8,Daadab,congo_2019
SOM,6.8,Badhaadhe,congo_2019
SOM,6.2,Kismaayo,congo_2019
SOM,5.8,Kismaayo,congo_2019
GAB,16.6,Bendjé,congo_2019
GAB,19.3,Ogooué et des Lacs,congo_2019
GAB,22.5,Tsamba Mangotsi,congo_2019
GAB,25.0,Ogoulou,congo_2019
GAB,28.2,Lolo Bouenguidi,congo_2019
GAB,29.4,Lolo Bouenguidi,congo_2019
GAB,30.4,Mouloudnou,congo_2019
GAB,31.1,Mouloudnou,congo_2019
GAB,31.4,Sébé-Brikolo,congo_2019
GAB,32.1,Léconi-Djoué,congo_2019
COG,34.5,Ewo,congo_2019
COG,39.0,Boundji,congo_2019
COG,40.1,Owando,congo_2019
COG,40.5,Owando,congo_2019
COG,41.5,Mossaka,congo_2019
COG,38.5,Loukoléla,congo_2019
COD,37.0,Lukolela,congo_2019
COD,34.4,Bikoro,congo_2019
COD,36.9,Ingende,congo_2019
COD,35.6,Ingende,congo_2019
COD,35.6,Ingende,congo_2019
COD,34.3,Ingende,congo_2019
COD,35.6,Boende,congo_2019
COD,34.5,Boende,congo_2019
COD,34.4,Boende,congo_2019
COD,31.9,Bokungu,congo_2019
COD,31.9,Ikela,congo_2019
COD,31.9,Ikela,congo_2019
COD,32.1,Opala,congo_2019
COD,33.0,Opala,congo_2019
COD,34.7,Ubundu,congo_2019
COD,36.0,Ubundu,congo_2019
COD,33.5,Ubundu,congo_2019
COD,32.6,Ubundu,congo_2019
COD,31.8,Lubutu,congo_2019
COD,30.6,Lubutu,congo_2019
COD,28.6,Lubutu,congo_2019
COD,29.4,Walikale,congo_2019
COD,28.4,Walikale,congo_2019
COD,31.1,Rutshuru,congo_2019
UGA,30.1,Kinkiizi,congo_2019
UGA,28.1,Ruhaama,congo_2019
UGA,25.3,Isingiro,congo_2019
UGA,22.4,Kooki,congo_2019
KEN,14.1,Ndhiwa,congo_2019
KEN,12.6,Bobasi,congo_2019
KEN,10.8,Bomet Central,congo_2019
KEN,8.8,Narok North,congo_2019
KEN,9.2,Naivasha,congo_2019
KEN,7.6,Gatanga,congo_2019
KEN,7.7,Kiharu,congo_2019
KEN,6.5,Mbeere South,congo_2019
KEN,6.1,Mwingi Central,congo_2019
KEN,6.1,Mwingi Central,congo_2019
KEN,8.4,Bura,congo_2019
KEN,7.4,Bura,congo_2019
KEN,6.9,Fafi,congo_2019
KEN,7.2,Fafi,congo_2019
SOM,6.4,Badhaadhe,congo_2019
SOM,5.9,Badhaadhe,congo_2019
GAB,16.1,Étimboué,congo_2019
GAB,16.6,Bendjé,congo_2019
GAB,18.3,Ndolou,congo_2019
GAB,21.4,Tsamba Mangotsi,congo_2019
GAB,23.7,Ogoulou,congo_2019
GAB,26.6,Ogoulou,congo_2019
GAB,28.0,Lolo Bouenguidi,congo_2019
GAB,28.1,Lombo-Bouenguidi,congo_2019
GAB,30.0,Léboumbi-Leyou,congo_2019
GAB,30.9,Léconi-Djoué,congo_2019
GAB,31.1,Plateaux,congo_2019
COG,34.7,Okoyo,congo_2019
COG,36.2,Abala,congo_2019
COG,38.2,Abala,congo_2019
COG,39.0,Mossaka,congo_2019
COG,38.8,Mossaka,congo_2019
COD,37.9,Lukolela,congo_2019
COD,36.9,Bikoro,congo_2019
COD,34.9,Inongo,congo_2019
COD,37.0,Inongo,congo_2019
COD,36.2,Kiri,congo_2019
COD,35.4,Monkoto,congo_2019
COD,36.0,Monkoto,congo_2019
COD,35.8,Monkoto,congo_2019
COD,33.1,Monkoto,congo_2019
COD,34.2,Monkoto,congo_2019
COD,33.7,Bokungu,congo_2019
COD,33.3,Ikela,congo_2019
COD,31.9,Ikela,congo_2019
COD,32.8,Ikela,congo_2019
COD,33.9,Opala,congo_2019
COD,35.3,Opala,congo_2019
COD,33.7,Ubundu,congo_2019
COD,33.3,Ubundu,congo_2019
COD,33.0,Lubutu,congo_2019
COD,31.8,Lubutu,congo_2019
COD,30.6,Punia,congo_2019
COD,30.4,Walikale,congo_2019
COD,29.0,Walikale,congo_2019
COD,29.5,Masisi,congo_2019
COD,30.6,Rutshuru,congo_2019
UGA,27.6,Kisoro,congo_2019
RWA,26.2,Nyagatare,congo_2019
TZA,25.1,Kyerwa,congo_2019
TZA,23.5,Missenyi,congo_2019
TZA,19.5,Bukoba Rural,congo_2019
TZA,11.6,Rorya,congo_2019
KEN,11.1,Kilgoris,congo_2019
KEN,8.8,Narok West,congo_2019
KEN,8.6,Narok South,congo_2019
KEN,8.3,Kajiado West,congo_2019
KEN,8.0,Westlands,congo_2019
KEN,7.1,Matungulu,congo_2019
KEN,6.4,Kitui Rural,congo_2019
KEN,6.1,Kitui East,congo_2019
KEN,6.9,Kitui East,congo_2019
KEN,7.4,Galole,congo_2019
KEN,6.6,Galole,congo_2019
KEN,6.6,Fafi,congo_2019
KEN,6.4,Fafi,congo_2019
KEN,5.9,Ijara,congo_2019
SOM,5.7,Badhaadhe,congo_2019
GAB,16.0,Étimboué,congo_2019
GAB,17.6,Ndolou,congo_2019
GAB,19.8,Tsamba Mangotsi,congo_2019
GAB,20.4,Douya Onoye,congo_2019
GAB,23.0,Ogoulou,congo_2019
GAB,24.5,Lolo Bouenguidi,congo_2019
GAB,26.3,Lombo-Bouenguidi,congo_2019
GAB,28.5,Léboumbi-Leyou,congo_2019
GAB,29.5,Mpassa,congo_2019
GAB,29.8,Plateaux,congo_2019
COG,32.4,Okoyo,congo_2019
COG,34.0,Abala,congo_2019
COG,35.6,Gamboma,congo_2019
COG,37.8,Gamboma,congo_2019
COD,38.1,Lukolela,congo_2019
COD,39.3,Inongo,congo_2019
COD,38.7,Inongo,congo_2019
COD,36.6,Inongo,congo_2019
COD,35.7,Kiri,congo_2019
COD,35.7,Kiri,congo_2019
COD,34.8,Monkoto,congo_2019
COD,35.1,Monkoto,congo_2019
COD,35.6,Monkoto,congo_2019
COD,34.2,Monkoto,congo_2019
COD,33.9,Bokungu,congo_2019
COD,32.6,Ikela,congo_2019
COD,33.2,Ikela,congo_2019
COD,32.9,Ikela,congo_2019
COD,33.3,Lomela,congo_2019
COD,34.8,Opala,congo_2019
COD,35.1,Ubundu,congo_2019
COD,33.8,Ubundu,congo_2019
COD,33.3,Punia,congo_2019
COD,30.0,Punia,congo_2019
COD,28.4,Punia,congo_2019
COD,28.2,Walikale,congo_2019
COD,27.8,Walikale,congo_2019
COD,26.3,Kalehe,congo_2019
RWA,26.6,Rubavu,congo_2019
RWA,26.7,Gakenke,congo_2019
RWA,24.0,Gicumbi,congo_2019
RWA,23.4,Kayonza,congo_2019
TZA,20.0,Karagwe,congo_2019
TZA,10.3,Butiama,congo_2019
TZA,10.0,Butiama,congo_2019
TZA,10.1,Serengeti,congo_2019
TZA,8.8,Serengeti,congo_2019
KEN,7.9,Narok South,congo_2019
KEN,9.1,Kajiado West,congo_2019
KEN,8.0,Kajiado West,congo_2019
KEN,6.8,Kilome,congo_2019
KEN,6.5,Mbooni,congo_2019
KEN,5.9,Kitui South,congo_2019
KEN,5.8,Kitui South,congo_2019
KEN,7.2,Galole,congo_2019
KEN,6.6,Galole,congo_2019
KEN,6.5,Ijara,congo_2019
KEN,6.2,Ijara,congo_2019
KEN,5.8,Lamu East,congo_2019
GAB,15.4,Ndougou,congo_2019
GAB,16.4,Ndougou,congo_2019
GAB,18.4,Douya Onoye,congo_2019
GAB,20.5,Dola,congo_2019
GAB,22.0,Boumi-lowetsi,congo_2019
GAB,23.4,Boumi-lowetsi,congo_2019
COG,25.5,Mayoko,congo_2019
GAB,27.5,Lékoko,congo_2019
COG,29.5,Bambama,congo_2019
COG,29.7,Lékana,congo_2019
COG,30.6,Djambala,congo_2019
COG,33.8,Djambala,congo_2019
COG,34.8,Gamboma,congo_2019
COD,35.1,Bolobo,congo_2019
COD,36.5,Mushie,congo_2019
COD,38.2,Mushie,congo_2019
COD,40.1,Mushie,congo_2019
COD,39.1,Inongo,congo_2019
